日期,单品编码,单品名称,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,平均零售单价(元/千克),当日成本价(元/千克),单品损耗率(%),品类平均损耗率(%),成本加成率,有效单位成本(元/千克),成本价异常标记
2022-12-29,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,26.0,280.8,26,0,0.0,10.8,7.19,11.81,13.65,0.5020862308762171,8.152851797255925,0
2022-12-29,102900011016701,芜湖青椒(1),1011010504,辣椒类,23.236,92.944,53,0,0.0,4.0,1.81,5.7,9.24,1.2099447513812156,1.9194061505832452,0
2022-12-29,102900011013274,白玉菇(袋),1011010801,食用菌,4.0,35.6,4,0,0.0,8.9,4.62,6.57,9.45,0.9264069264069263,4.9448785186770845,0
2022-12-29,102900011022849,本地黄心油菜,1011010101,花叶类,20.642,33.0272,30,0,0.0,1.6,1.0,6.73,12.83,0.6000000000000001,1.0721561059290232,0
2022-12-30,102900011033944,杏鲍菇(2),1011010801,食用菌,2.399,31.187,9,0,0.0,13.0,6.61,9.43,9.45,0.966717095310136,7.298222369438005,0
2022-12-30,102900011032022,小皱皮(份),1011010504,辣椒类,10.0,26.599999999999998,10,2,2.0,2.6599999999999997,0.53,9.43,9.24,4.018867924528301,0.5851827315888264,0
2022-12-30,102900011032213,红杭椒(份),1011010504,辣椒类,3.0,17.700000000000003,3,0,0.0,5.900000000000001,1.23,9.43,9.24,3.796747967479676,1.3580655846306724,0
2022-12-30,102900011032237,青线椒(份),1011010504,辣椒类,3.0,8.7,3,0,0.0,2.9,0.68,9.43,9.24,3.264705882352941,0.7508004858120791,0
2022-12-30,102900011032251,螺丝椒(份),1011010504,辣椒类,32.0,91.6,32,1,1.0,2.8625,1.22,9.43,9.24,1.346311475409836,1.347024401015789,0
2022-12-30,102900011032350,灯笼椒(2),1011010504,辣椒类,0.995,15.92,5,0,0.0,16.0,6.76,9.43,9.24,1.3668639053254439,7.463840123661257,0
2022-12-30,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,3.0,10.1,3,1,1.0,3.3666666666666667,1.2,9.43,9.24,1.8055555555555558,1.3249420337860218,0
2022-12-30,102900011033906,保康高山大白菜,1011010101,花叶类,58.333,93.3328,58,0,0.0,1.6,0.57,9.43,12.83,1.8070175438596494,0.6293474660483603,0
2022-12-30,102900011033920,黄心菜(2),1011010101,花叶类,4.452,21.3696,9,0,0.0,4.8,2.62,9.43,12.83,0.83206106870229,2.8927901070994815,0
2022-12-30,102900011033975,青茄子(2),1011010501,茄类,0.368,4.416,1,0,0.0,12.000000000000002,4.78,9.43,6.68,1.5104602510460254,5.277685767914321,0
2022-12-30,106949711300259,金针菇(盒),1011010801,食用菌,63.0,283.5,61,0,0.0,4.5,2.61,0.45,9.45,0.7241379310344829,2.621798091411351,0
2022-12-30,102900011034224,小青菜(份),1011010101,花叶类,38.0,133.0,38,0,0.0,3.5,2.01,9.43,12.83,0.7412935323383087,2.2192779065915866,0
2022-12-30,102900011034330,双孢菇(盒),1011010801,食用菌,18.0,106.2,18,0,0.0,5.9,3.85,0.2,9.45,0.5324675324675325,3.8577154308617234,0
2022-12-30,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,2.0,5.8,2,0,0.0,2.9,1.2,9.43,9.24,1.4166666666666665,1.3249420337860218,0
2022-12-30,102900011035078,红椒(2),1011010504,辣椒类,2.374,26.114,11,0,0.0,11.0,3.99,9.43,9.24,1.7568922305764412,4.405432262338524,0
2022-12-30,102900011035511,净藕(3),1011010402,水生根茎类,1.998,12.518799999999999,4,2,0.8600000000000001,6.265665665665665,3.45,9.43,13.65,0.8161349755552652,3.8092083471348133,0
2022-12-30,102900011035764,龙牙菜,1011010101,花叶类,3.859,29.4827,4,1,1.279,7.639984451930553,6.14,9.43,12.83,0.24429714200823338,6.779286739538478,0
2022-12-30,102900011035771,黄白菜(1),1011010101,花叶类,0.895,6.5357,5,3,0.459,7.30245810055866,7.56,9.43,12.83,-0.03406638881499202,8.347134812851937,0
2022-12-30,102900011035788,西峡香菇(份) ,1011010801,食用菌,2.0,7.8,2,0,0.0,3.9,2.46,9.43,9.45,0.5853658536585367,2.716131169261345,0
2022-12-30,102900011036068,菌蔬四宝(份),1011010801,食用菌,5.0,33.1,5,2,2.0,6.62,2.85,9.43,9.45,1.3228070175438598,3.1467373302418022,0
2022-12-30,106930274620090,海鲜菇(袋)(2),1011010801,食用菌,22.0,85.8,22,0,0.0,3.9,2.91,0.0,9.45,0.3402061855670102,2.91,0
2022-12-30,102900011034026,枝江青梗散花,1011010201,花菜类,19.771,101.9944,55,1,0.388,5.158788124020029,2.95,9.43,15.51,0.7487417369559419,3.2571491663906373,0
2022-12-30,102900011031926,虫草花(份),1011010801,食用菌,4.0,23.6,4,0,0.0,5.9,3.06,9.43,9.45,0.9281045751633987,3.378602186154356,0
2022-12-30,102900011030929,鲜木耳(份),1011010801,食用菌,2.0,5.8,2,0,0.0,2.9,1.53,9.43,9.45,0.8954248366013071,1.689301093077178,0
2022-12-30,102900011030912,海鲜菇(份),1011010801,食用菌,2.0,15.6,2,0,0.0,7.8,2.68,9.43,9.45,1.9104477611940296,2.9590372087887826,0
2022-12-30,102900011031100,小米椒(份),1011010504,辣椒类,30.0,102.2,30,2,2.0,3.4066666666666667,1.04,9.43,9.24,2.2756410256410255,1.1482830959478858,0
2022-12-30,102900005115878,茼蒿,1011010101,花叶类,5.0,45.99999999999999,13,0,0.0,9.2,6.28,6.27,12.83,0.46496815286624193,6.70009602048437,0
2022-12-30,102900005116257,紫茄子(2),1011010501,茄类,5.805,46.44,15,0,0.0,8.0,5.06,6.07,6.68,0.5810276679841899,5.386990311934419,0
2022-12-30,102900005116530,西峡香菇(1),1011010801,食用菌,9.484,170.712,39,0,0.0,18.0,12.0,13.82,9.45,0.5,13.924344395451381,0
2022-12-30,102900005116714,西兰花,1011010201,花菜类,9.998,91.9816,22,0,0.0,9.200000000000001,7.34,9.26,15.51,0.2534059945504088,8.089045624862244,0
2022-12-30,102900005116899,净藕(1),1011010402,水生根茎类,22.518,108.0864,28,0,0.0,4.8,3.45,5.54,13.65,0.3913043478260869,3.6523396146517046,0
2022-12-30,102900005118831,娃娃菜,1011010101,花叶类,23.0,103.5,23,0,0.0,4.5,3.07,2.48,12.83,0.46579804560260585,3.1480721903199345,0
2022-12-30,102900005122654,枝江红菜苔,1011010101,花叶类,3.7840000000000003,60.544000000000004,5,0,0.0,16.0,10.72,11.38,12.83,0.4925373134328357,12.096592191378923,0
2022-12-30,102900011007464,紫苏,1011010101,花叶类,0.395,5.53,5,0,0.0,14.0,10.18,12.88,12.83,0.37524557956778004,11.685032139577594,0
2022-12-30,102900011009277,荸荠,1011010402,水生根茎类,14.89,71.472,24,0,0.0,4.8,3.12,11.02,13.65,0.5384615384615383,3.5064059339177343,0
2022-12-30,102900005118817,菠菜,1011010101,花叶类,1.973,23.676000000000002,5,0,0.0,12.0,8.51,18.51,12.83,0.410105757931845,10.442999140998896,0
2022-12-30,102900011013274,白玉菇(袋),1011010801,食用菌,2.0,17.8,2,0,0.0,8.9,4.62,6.57,9.45,0.9264069264069263,4.9448785186770845,0
2022-12-30,102900011010891,野藕(1),1011010402,水生根茎类,2.1189999999999998,19.494799999999998,4,0,0.0,9.2,4.93,7.97,13.65,0.8661257606490871,5.356948821036618,0
2022-12-30,102900011030141,上海青(份),1011010101,花叶类,7.0,25.7,7,1,1.0,3.6714285714285713,1.8,9.43,12.83,1.0396825396825395,1.9874130506790328,0
2022-12-30,102900011030134,菜心(份),1011010101,花叶类,11.0,36.5,11,4,4.0,3.3181818181818183,1.92,9.43,12.83,0.728219696969697,2.119907254057635,0
2022-12-30,102900011030097,云南油麦菜(份),1011010101,花叶类,29.0,100.1,29,1,1.0,3.451724137931034,2.55,9.43,12.83,0.3536173089925625,2.8155018217952965,0
2022-12-30,102900011030905,鱼腥草(份),1011010101,花叶类,2.0,7.800000000000001,2,1,1.0,3.9000000000000004,1.69,9.43,12.83,1.307692307692308,1.8659600309153141,0
2022-12-30,102900011022849,本地黄心油菜,1011010101,花叶类,18.397,29.435200000000002,28,0,0.0,1.6000000000000003,1.0,6.73,12.83,0.6000000000000003,1.0721561059290232,0
2022-12-30,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,21.0,222.5,21,1,1.0,10.595238095238095,7.2,11.81,13.65,0.4715608465608465,8.164190951355028,0
2022-12-30,102900011016701,芜湖青椒(1),1011010504,辣椒类,32.508,130.032,71,0,0.0,4.0,2.3,5.7,9.24,0.7391304347826089,2.4390243902439024,0
2022-12-30,102900011030059,云南生菜(份),1011010101,花叶类,37.0,153.9,37,7,7.0,4.15945945945946,2.7,9.43,12.83,0.5405405405405406,2.9811195760185494,0
2022-12-31,102900011033975,青茄子(2),1011010501,茄类,0.41,4.92,1,0,0.0,12.0,4.76,9.43,6.68,1.5210084033613445,5.255603400684554,0
2022-12-31,102900011032237,青线椒(份),1011010504,辣椒类,6.0,17.4,6,0,0.0,2.9,0.48,9.43,9.24,5.041666666666667,0.5299768135144087,1
2022-12-31,102900011032244,红尖椒(份),1011010504,辣椒类,3.0,20.700000000000003,3,0,0.0,6.900000000000001,1.38,9.43,9.24,4.000000000000001,1.523683338853925,0
2022-12-31,102900011032251,螺丝椒(份),1011010504,辣椒类,46.0,112.0,46,3,3.0,2.4347826086956523,1.32,9.43,9.24,0.844532279314888,1.4574362371646241,0
2022-12-31,106949711300259,金针菇(盒),1011010801,食用菌,99.0,445.5,99,0,0.0,4.5,2.61,0.45,9.45,0.7241379310344829,2.621798091411351,0
2022-12-31,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,16.0,56.0,16,4,4.0,3.5,1.2,9.43,9.24,1.916666666666667,1.3249420337860218,0
2022-12-31,102900011033906,保康高山大白菜,1011010101,花叶类,63.078,100.9248,59,0,0.0,1.6,0.53,9.43,12.83,2.018867924528302,0.5851827315888264,0
2022-12-31,102900011033920,黄心菜(2),1011010101,花叶类,4.221,20.2608,9,0,0.0,4.8,2.62,9.43,12.83,0.83206106870229,2.8927901070994815,0
2022-12-31,102900011033944,杏鲍菇(2),1011010801,食用菌,6.839,82.3788,28,6,1.288,12.04544524053224,6.52,9.43,9.45,0.8474609264620001,7.198851716904052,0
2022-12-31,102900011034026,枝江青梗散花,1011010201,花菜类,15.392,76.21430000000001,41,4,1.8210000000000002,4.951552754677755,3.1,9.43,15.51,0.5972750821541146,3.42276692061389,0
2022-12-31,102900011032213,红杭椒(份),1011010504,辣椒类,2.0,11.8,2,0,0.0,5.9,1.24,9.43,9.24,3.758064516129033,1.369106768245556,0
2022-12-31,102900011034330,双孢菇(盒),1011010801,食用菌,16.0,94.4,16,0,0.0,5.9,3.73,0.2,9.45,0.5817694369973192,3.7374749498997994,0
2022-12-31,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,2.0,5.8,2,0,0.0,2.9,1.2,9.43,9.24,1.4166666666666665,1.3249420337860218,0
2022-12-31,102900011035078,红椒(2),1011010504,辣椒类,2.701,29.711,10,0,0.0,11.0,3.79,9.43,9.24,1.9023746701846966,4.1846085900408525,0
2022-12-31,102900011035511,净藕(3),1011010402,水生根茎类,7.566,56.1066,15,1,0.45,7.415622521808089,3.07,9.43,13.65,1.4155122220873255,3.389643369769239,0
2022-12-31,102900011035764,龙牙菜,1011010101,花叶类,1.85,16.28,2,0,0.0,8.8,6.15,9.43,12.83,0.43089430894308944,6.790327923153363,0
2022-12-31,102900011035771,黄白菜(1),1011010101,花叶类,0.306,2.8152,1,0,0.0,9.2,7.55,9.43,12.83,0.2185430463576159,8.336093629237055,0
2022-12-31,102900011035788,西峡香菇(份) ,1011010801,食用菌,6.0,23.4,6,0,0.0,3.9,2.58,9.43,9.45,0.5116279069767442,2.848625372639947,0
2022-12-31,102900011036068,菌蔬四宝(份),1011010801,食用菌,3.0,17.3,3,2,2.0,5.766666666666667,2.85,9.43,9.45,1.0233918128654969,3.1467373302418022,0
2022-12-31,106930274620090,海鲜菇(袋)(2),1011010801,食用菌,17.0,66.3,17,0,0.0,3.9,3.05,0.0,9.45,0.278688524590164,3.05,0
2022-12-31,102900011034224,小青菜(份),1011010101,花叶类,37.0,126.7,37,2,2.0,3.424324324324324,2.06,9.43,12.83,0.6622933613224875,2.2744838246660044,0
2022-12-31,102900011032022,小皱皮(份),1011010504,辣椒类,28.0,75.2,28,5,5.0,2.685714285714286,0.55,9.43,9.24,3.883116883116883,0.6072650988185935,0
2022-12-31,102900011032350,灯笼椒(2),1011010504,辣椒类,0.538,5.1648,3,3,0.538,9.599999999999998,7.75,9.43,9.24,0.23870967741935467,8.556917301534725,0
2022-12-31,102900011031100,小米椒(份),1011010504,辣椒类,44.0,154.0,44,0,0.0,3.5,1.15,9.43,9.24,2.0434782608695654,1.2697361157116043,0
2022-12-31,102900005115878,茼蒿,1011010101,花叶类,5.0009999999999994,46.00919999999999,12,0,0.0,9.2,6.38,6.27,12.83,0.44200626959247646,6.806785447562146,0
2022-12-31,102900005116257,紫茄子(2),1011010501,茄类,5.164000000000001,41.312000000000005,12,0,0.0,8.0,5.2,6.07,6.68,0.5384615384615383,5.536037474715213,0
2022-12-31,102900005116530,西峡香菇(1),1011010801,食用菌,14.182,255.276,58,0,0.0,18.0,12.0,13.82,9.45,0.5,13.924344395451381,0
2022-12-31,102900005116714,西兰花,1011010201,花菜类,24.181,241.81,45,0,0.0,10.0,7.31,9.26,15.51,0.3679890560875514,8.055984130482697,0
2022-12-31,102900005116899,净藕(1),1011010402,水生根茎类,38.82,186.33599999999998,41,0,0.0,4.8,3.51,5.54,13.65,0.36752136752136755,3.7158585644717337,0
2022-12-31,102900005118817,菠菜,1011010101,花叶类,8.194,98.328,19,0,0.0,12.0,8.46,18.51,12.83,0.41843971631205656,10.381641919253898,0
2022-12-31,102900005118831,娃娃菜,1011010101,花叶类,67.0,222.7,67,11,11.0,3.323880597014925,2.99,2.48,12.83,0.11166575151000835,3.066037735849057,0
2022-12-31,102900005122654,枝江红菜苔,1011010101,花叶类,4.718,75.488,8,0,0.0,16.0,10.68,11.38,12.83,0.49812734082397014,12.051455653351388,0
2022-12-31,102900011007044,银耳(朵),1011010801,食用菌,1.0,3.9,1,0,0.0,3.9,2.61,9.14,9.45,0.49425287356321834,2.8725511776359234,0
2022-12-31,102900011009277,荸荠,1011010402,水生根茎类,17.914,85.9872,30,0,0.0,4.8,3.1,11.02,13.65,0.5483870967741935,3.483928972802877,0
2022-12-31,102900011031926,虫草花(份),1011010801,食用菌,7.0,41.300000000000004,7,0,0.0,5.9,2.83,9.43,9.45,1.0848056537102475,3.124654963012035,0
2022-12-31,102900011013274,白玉菇(袋),1011010801,食用菌,2.0,17.8,2,0,0.0,8.9,4.62,6.57,9.45,0.9264069264069263,4.9448785186770845,0
2022-12-31,102900011016701,芜湖青椒(1),1011010504,辣椒类,48.009,192.036,89,0,0.0,4.0,2.32,5.7,9.24,0.7241379310344829,2.4602332979851536,0
2022-12-31,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,33.0,356.40000000000003,33,0,0.0,10.8,7.18,11.81,13.65,0.5041782729805016,8.14151264315682,0
2022-12-31,102900011022849,本地黄心油菜,1011010101,花叶类,35.141,70.282,54,0,0.0,2.0,1.15,6.73,12.83,0.7391304347826089,1.2329795218183768,0
2022-12-31,102900011030059,云南生菜(份),1011010101,花叶类,56.0,242.1,56,5,5.0,4.323214285714285,2.58,9.43,12.83,0.6756644518272423,2.848625372639947,0
2022-12-31,102900011030097,云南油麦菜(份),1011010101,花叶类,28.0,98.0,28,0,0.0,3.5,2.57,9.43,12.83,0.3618677042801557,2.8375841890250633,0
2022-12-31,102900011030134,菜心(份),1011010101,花叶类,9.0,31.9,9,2,2.0,3.5444444444444443,1.96,9.43,12.83,0.808390022675737,2.1640719885171693,0
2022-12-31,102900011030141,上海青(份),1011010101,花叶类,10.0,35.8,10,2,2.0,3.5799999999999996,1.8,9.43,12.83,0.9888888888888887,1.9874130506790328,0
2022-12-31,102900011030912,海鲜菇(份),1011010801,食用菌,2.0,15.6,2,0,0.0,7.8,2.48,9.43,9.45,2.1451612903225805,2.738213536491112,0
2022-12-31,102900011030929,鲜木耳(份),1011010801,食用菌,4.0,11.6,4,0,0.0,2.9,1.56,9.43,9.45,0.8589743589743588,1.7224246439218285,0
2022-12-31,102900011010891,野藕(1),1011010402,水生根茎类,5.971,54.9332,6,0,0.0,9.2,4.93,7.97,13.65,0.8661257606490871,5.356948821036618,0
2023-01-01,102900011033906,保康高山大白菜,1011010101,花叶类,77.243,123.5888,74,0,0.0,1.6,0.53,9.43,12.83,2.018867924528302,0.5851827315888264,0
2023-01-01,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,12.0,40.4,12,4,4.0,3.3666666666666667,1.2,9.43,9.24,1.8055555555555558,1.3249420337860218,0
2023-01-01,102900011032732,高瓜(2),1011010402,水生根茎类,1.826,27.39,9,0,0.0,15.0,12.25,9.43,13.65,0.22448979591836737,13.525449928232307,0
2023-01-01,102900011032213,红杭椒(份),1011010504,辣椒类,3.0,17.700000000000003,3,0,0.0,5.900000000000001,1.23,9.43,9.24,3.796747967479676,1.3580655846306724,0
2023-01-01,102900011032251,螺丝椒(份),1011010504,辣椒类,63.0,152.5,63,5,5.0,2.4206349206349205,1.48,9.43,9.24,0.6355641355641355,1.6340951750027604,0
2023-01-01,102900011032244,红尖椒(份),1011010504,辣椒类,5.0,34.5,5,0,0.0,6.9,1.23,9.43,9.24,4.609756097560976,1.3580655846306724,0
2023-01-01,102900011032237,青线椒(份),1011010504,辣椒类,12.0,34.8,12,0,0.0,2.9,0.93,9.43,9.24,2.118279569892473,1.026830076184167,0
2023-01-01,102900011033920,黄心菜(2),1011010101,花叶类,2.646,12.700800000000001,6,0,0.0,4.800000000000001,2.62,9.43,12.83,0.8320610687022902,2.8927901070994815,0
2023-01-01,102900011032350,灯笼椒(2),1011010504,辣椒类,0.903,14.448,6,0,0.0,16.0,7.93,9.43,9.24,1.0176544766708702,8.755658606602628,0
2023-01-01,102900011033944,杏鲍菇(2),1011010801,食用菌,4.0440000000000005,46.1552,16,5,1.234,11.413254203758653,6.5,9.43,9.45,0.7558852621167158,7.176769349674285,0
2023-01-01,102900011035511,净藕(3),1011010402,水生根茎类,10.57,77.4211,22,2,0.9390000000000001,7.324607379375591,3.44,9.43,13.65,1.1292463312138348,3.7981671635199294,0
2023-01-01,102900011034026,枝江青梗散花,1011010201,花菜类,20.122,104.6344,55,0,0.0,5.2,3.13,9.43,15.51,0.6613418530351438,3.4558904714585403,0
2023-01-01,102900011034224,小青菜(份),1011010101,花叶类,50.0,163.8,50,8,8.0,3.2760000000000002,2.08,9.43,12.83,0.575,2.2965661918957716,0
2023-01-01,102900011034330,双孢菇(盒),1011010801,食用菌,13.0,76.7,13,0,0.0,5.9,3.84,0.2,9.45,0.5364583333333335,3.847695390781563,0
2023-01-01,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,2.0,5.8,2,0,0.0,2.9,1.2,9.43,9.24,1.4166666666666665,1.3249420337860218,0
2023-01-01,102900011035764,龙牙菜,1011010101,花叶类,2.809,24.7192,3,0,0.0,8.799999999999999,6.23,9.43,12.83,0.41252006420545717,6.878657392072431,0
2023-01-01,102900011035788,西峡香菇(份) ,1011010801,食用菌,7.0,27.3,7,0,0.0,3.9,2.6,9.43,9.45,0.5,2.8707077398697143,0
2023-01-01,102900011036068,菌蔬四宝(份),1011010801,食用菌,1.0,4.7,1,1,1.0,4.7,2.85,9.43,9.45,0.6491228070175439,3.1467373302418022,0
2023-01-01,106930274620090,海鲜菇(袋)(2),1011010801,食用菌,18.0,70.2,18,0,0.0,3.9000000000000004,2.91,0.0,9.45,0.34020618556701043,2.91,0
2023-01-01,106949711300259,金针菇(盒),1011010801,食用菌,81.0,362.7,81,1,1.0,4.477777777777778,2.67,0.45,9.45,0.677070328755722,2.682069311903566,0
2023-01-01,102900011032022,小皱皮(份),1011010504,辣椒类,9.0,26.099999999999998,9,0,0.0,2.9,0.52,9.43,9.24,4.576923076923077,0.5741415479739429,0
2023-01-01,102900011033975,青茄子(2),1011010501,茄类,0.752,9.024000000000001,2,0,0.0,12.000000000000002,4.77,9.43,6.68,1.5157232704402523,5.266644584299437,0
2023-01-01,102900011031926,虫草花(份),1011010801,食用菌,5.0,29.5,5,0,0.0,5.9,2.96,9.43,9.45,0.9932432432432434,3.2681903500055207,0
2023-01-01,102900011030929,鲜木耳(份),1011010801,食用菌,1.0,2.9,1,0,0.0,2.9,1.56,9.43,9.45,0.8589743589743588,1.7224246439218285,0
2023-01-01,102900005115878,茼蒿,1011010101,花叶类,7.785,71.622,22,0,0.0,9.2,6.34,6.27,12.83,0.4511041009463721,6.764109676731036,0
2023-01-01,102900011031100,小米椒(份),1011010504,辣椒类,34.0,119.0,34,0,0.0,3.5,1.25,9.43,9.24,1.7999999999999998,1.3801479518604396,0
2023-01-01,102900005116257,紫茄子(2),1011010501,茄类,7.174,57.392,16,0,0.0,8.0,5.51,6.07,6.68,0.4519056261343013,5.866070478015543,0
2023-01-01,102900005116530,西峡香菇(1),1011010801,食用菌,18.003,324.054,69,0,0.0,18.0,12.0,13.82,9.45,0.5,13.924344395451381,0
2023-01-01,102900005116714,西兰花,1011010201,花菜类,19.258,192.57999999999998,38,0,0.0,10.0,7.26,9.26,15.51,0.3774104683195594,8.000881639850121,0
2023-01-01,102900005116899,净藕(1),1011010402,水生根茎类,35.055,140.22,41,0,0.0,4.0,3.27,5.54,13.65,0.2232415902140672,3.4617827651916153,0
2023-01-01,102900005118817,菠菜,1011010101,花叶类,9.692,116.304,25,0,0.0,12.0,8.4,18.51,12.83,0.4285714285714286,10.308013253159897,0
2023-01-01,102900005122654,枝江红菜苔,1011010101,花叶类,9.559,152.944,20,0,0.0,16.0,10.61,11.38,12.83,0.5080113100848258,11.972466711803204,0
2023-01-01,102900011007044,银耳(朵),1011010801,食用菌,4.0,15.6,4,0,0.0,3.9,2.6,9.14,9.45,0.5,2.8615452344265906,0
2023-01-01,102900011009277,荸荠,1011010402,水生根茎类,9.765,46.872,18,0,0.0,4.8,3.09,11.02,13.65,0.5533980582524272,3.472690492245448,0
2023-01-01,102900011010891,野藕(1),1011010402,水生根茎类,6.287,57.840399999999995,10,0,0.0,9.2,4.93,7.97,13.65,0.8661257606490871,5.356948821036618,0
2023-01-01,102900005118831,娃娃菜,1011010101,花叶类,50.0,170.2,50,6,6.0,3.404,2.63,2.48,12.83,0.2942965779467681,2.6968826907301064,0
2023-01-01,102900011013274,白玉菇(袋),1011010801,食用菌,3.0,26.700000000000003,3,0,0.0,8.9,4.64,6.57,9.45,0.9181034482758623,4.966284919190838,0
2023-01-01,102900011012482,茶树菇(袋),1011010801,食用菌,2.0,11.8,2,2,2.0,5.9,5.18,9.97,9.45,0.13899613899613916,5.753637676330112,0
2023-01-01,102900011030905,鱼腥草(份),1011010101,花叶类,2.0,9.8,2,0,0.0,4.9,1.61,9.43,12.83,2.0434782608695654,1.7776305619962463,0
2023-01-01,102900011030141,上海青(份),1011010101,花叶类,11.0,47.7,11,1,1.0,4.336363636363637,1.8,9.43,12.83,1.4090909090909092,1.9874130506790328,0
2023-01-01,102900011030134,菜心(份),1011010101,花叶类,8.0,21.599999999999998,8,6,6.0,2.6999999999999997,2.09,9.43,12.83,0.29186602870813383,2.3076073755106545,0
2023-01-01,102900011030097,云南油麦菜(份),1011010101,花叶类,24.0,108.0,24,0,0.0,4.5,2.55,9.43,12.83,0.7647058823529413,2.8155018217952965,0
2023-01-01,102900011030912,海鲜菇(份),1011010801,食用菌,2.0,15.6,2,0,0.0,7.8,2.58,9.43,9.45,2.0232558139534884,2.848625372639947,0
2023-01-01,102900011022849,本地黄心油菜,1011010101,花叶类,22.901,45.802,34,0,0.0,2.0,1.2,6.73,12.83,0.6666666666666667,1.2865873271148278,0
2023-01-01,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,29.0,313.20000000000005,29,0,0.0,10.8,7.16,11.81,13.65,0.5083798882681565,8.118834334958612,0
2023-01-01,102900011016701,芜湖青椒(1),1011010504,辣椒类,33.523,187.72879999999998,74,0,0.0,5.599999999999999,2.9,5.7,9.24,0.9310344827586203,3.0752916224814424,0
2023-01-01,102900011030059,云南生菜(份),1011010101,花叶类,52.0,226.8,52,4,4.0,4.361538461538462,2.72,9.43,12.83,0.6035067873303168,3.0032019432483166,0
2023-01-02,102900011033975,青茄子(2),1011010501,茄类,1.187,14.244,3,0,0.0,12.0,4.81,9.43,6.68,1.494802494802495,5.310809318758971,0
2023-01-02,102900011032244,红尖椒(份),1011010504,辣椒类,2.0,13.8,2,0,0.0,6.9,1.18,9.43,9.24,4.8474576271186445,1.3028596665562548,0
2023-01-02,102900011032251,螺丝椒(份),1011010504,辣椒类,52.0,125.0,52,5,5.0,2.4038461538461537,1.71,9.43,9.24,0.4057579847053532,1.8880423981450811,0
2023-01-02,102900011032350,灯笼椒(2),1011010504,辣椒类,1.084,17.344,5,0,0.0,16.0,7.92,9.43,9.24,1.0202020202020203,8.744617422987744,0
2023-01-02,102900011032732,高瓜(2),1011010402,水生根茎类,2.012,30.180000000000003,8,0,0.0,15.000000000000002,12.52,9.43,13.65,0.1980830670926519,13.823561885834161,0
2023-01-02,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,3.0,10.1,3,1,1.0,3.3666666666666667,1.2,9.43,9.24,1.8055555555555558,1.3249420337860218,0
2023-01-02,102900011033906,保康高山大白菜,1011010101,花叶类,78.271,125.23360000000001,78,0,0.0,1.6,0.6,9.43,12.83,1.666666666666667,0.6624710168930109,0
2023-01-02,102900011033920,黄心菜(2),1011010101,花叶类,2.037,9.7776,5,0,0.0,4.8,2.62,9.43,12.83,0.83206106870229,2.8927901070994815,0
2023-01-02,102900011033944,杏鲍菇(2),1011010801,食用菌,6.081,73.8374,23,4,1.0030000000000001,12.142312119717152,6.66,9.43,9.45,0.8231699879455183,7.353428287512422,0
2023-01-02,102900011034026,枝江青梗散花,1011010201,花菜类,20.668,105.11110000000001,55,3,1.125,5.085692858525257,3.19,9.43,15.51,0.5942610841771965,3.5221375731478415,0
2023-01-02,102900011032237,青线椒(份),1011010504,辣椒类,12.0,34.8,12,0,0.0,2.9,0.85,9.43,9.24,2.411764705882353,0.9385006072650989,0
2023-01-02,102900011034330,双孢菇(盒),1011010801,食用菌,22.0,125.0,22,2,2.0,5.681818181818182,3.9,0.2,9.45,0.45687645687645695,3.907815631262525,0
2023-01-02,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,7.0,20.3,7,0,0.0,2.9,1.2,9.43,9.24,1.4166666666666665,1.3249420337860218,0
2023-01-02,102900011035078,红椒(2),1011010504,辣椒类,3.797,41.767,18,0,0.0,11.0,4.04,9.43,9.24,1.722772277227723,4.460638180412941,0
2023-01-02,102900011035511,净藕(3),1011010402,水生根茎类,13.852,103.1827,27,1,0.675,7.448938781403407,3.51,9.43,13.65,1.1222047810266118,3.875455448824114,0
2023-01-02,102900011035764,龙牙菜,1011010101,花叶类,2.58,22.704000000000004,2,0,0.0,8.8,6.23,9.43,12.83,0.4125200642054574,6.878657392072431,0
2023-01-02,102900011035771,黄白菜(1),1011010101,花叶类,0.786,4.323,3,3,0.786,5.5,7.56,9.43,12.83,-0.27248677248677244,8.347134812851937,0
2023-01-02,102900011035788,西峡香菇(份) ,1011010801,食用菌,4.0,15.6,4,0,0.0,3.9,2.6,9.43,9.45,0.5,2.8707077398697143,0
2023-01-02,106930274620090,海鲜菇(袋)(2),1011010801,食用菌,8.0,31.2,8,0,0.0,3.9,2.55,0.0,9.45,0.5294117647058825,2.55,0
