日期,单品编码,单品名称,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,平均零售单价(元/千克)
2022-09-24,102900051010455,黄白菜(2),1011010101,花叶类,13.51,71.0712,34,12,4.162,5.260636565507032
2022-09-24,106949711300259,金针菇(盒),1011010801,食用菌,49.0,240.10000000000002,49,0,0.0,4.9
2022-09-25,102900005115250,西峡花菇(1),1011010801,食用菌,14.147,333.86920000000003,59,0,0.0,23.6
2022-09-25,102900005115786,竹叶菜,1011010101,花叶类,12.527,50.108,23,0,0.0,4.0
2022-09-25,102900005115793,小白菜,1011010101,花叶类,2.127,42.1146,5,0,0.0,19.800000000000004
2022-09-25,102900005115854,萝卜叶,1011010101,花叶类,0.985,3.94,1,0,0.0,4.0
2022-09-25,102900005115878,茼蒿,1011010101,花叶类,1.326,7.9559999999999995,4,0,0.0,5.999999999999999
2022-09-25,102900005115885,蔡甸藜蒿,1011010101,花叶类,1.815,35.937000000000005,8,0,0.0,19.800000000000004
2022-09-25,102900005116714,西兰花,1011010201,花菜类,32.21,386.52000000000004,64,0,0.0,12.0
2022-09-25,102900005119975,红薯尖,1011010101,花叶类,2.9560000000000004,11.824000000000002,8,0,0.0,4.0
2022-09-25,102900011008522,甜白菜,1011010101,花叶类,2.598,23.9016,5,0,0.0,9.2
2022-09-25,102900011016701,芜湖青椒(1),1011010504,辣椒类,10.576,190.368,41,0,0.0,18.0
2022-09-25,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,3.0,32.400000000000006,3,0,0.0,10.800000000000002
2022-09-25,102900011022849,本地黄心油菜,1011010101,花叶类,14.286999999999999,80.0072,26,0,0.0,5.6000000000000005
2022-09-25,102900011030059,云南生菜(份),1011010101,花叶类,53.0,300.90000000000003,53,21,21.0,5.677358490566038
2022-09-25,102900011030097,云南油麦菜(份),1011010101,花叶类,49.0,167.79999999999998,49,14,14.0,3.424489795918367
2022-09-25,102900011030110,菠菜(份),1011010101,花叶类,31.0,153.5,31,11,11.0,4.951612903225806
2022-09-25,102900011030134,菜心(份),1011010101,花叶类,16.0,41.6,16,4,4.0,2.6
2022-09-25,102900011030141,上海青(份),1011010101,花叶类,14.0,38.300000000000004,14,7,7.0,2.735714285714286
2022-09-25,102900011030905,鱼腥草(份),1011010101,花叶类,5.0,24.5,5,0,0.0,4.9
2022-09-25,102900011030912,海鲜菇(份),1011010801,食用菌,5.0,35.9,5,1,1.0,7.18
2022-09-25,102900011030929,鲜木耳(份),1011010801,食用菌,6.0,13.0,6,2,2.0,2.1666666666666665
2022-09-25,102900011031100,小米椒(份),1011010504,辣椒类,27.0,90.3,27,3,3.0,3.3444444444444446
2022-09-25,102900011031582,青尖椒(份),1011010504,辣椒类,13.0,45.9,13,3,3.0,3.5307692307692307
2022-09-25,102900011031995,姬菇(份),1011010801,食用菌,12.0,35.6,12,7,7.0,2.966666666666667
2022-09-25,102900011032022,小皱皮(份),1011010504,辣椒类,15.0,67.5,15,0,0.0,4.5
2022-09-25,102900011032213,红杭椒(份),1011010504,辣椒类,6.0,29.400000000000002,6,0,0.0,4.9
2022-09-25,102900011032237,青线椒(份),1011010504,辣椒类,9.0,44.1,9,0,0.0,4.9
2022-09-25,102900011032244,红尖椒(份),1011010504,辣椒类,3.0,13.399999999999999,3,2,2.0,4.466666666666666
2022-09-25,102900011032251,螺丝椒(份),1011010504,辣椒类,35.0,196.9,35,4,4.0,5.6257142857142854
2022-09-25,102900011032343,七彩椒(2),1011010504,辣椒类,1.122,24.7148,5,2,0.40700000000000003,22.027450980392157
2022-09-25,102900011032367,红灯笼椒(2),1011010504,辣椒类,1.224,21.3596,7,2,0.364,17.450653594771243
2022-09-25,102900011032619,西峡香菇(2),1011010801,食用菌,4.407,104.0052,21,0,0.0,23.6
2022-09-25,102900011032732,高瓜(2),1011010402,水生根茎类,4.767,134.9318,25,3,0.523,28.30539123138242
2022-09-25,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,2.0,6.199999999999999,2,1,1.0,3.0999999999999996
2022-09-25,102900011033920,黄心菜(2),1011010101,花叶类,9.766,68.8176,18,2,0.755,7.046651648576694
2022-09-25,102900011033937,金针菇(2),1011010801,食用菌,5.582,86.1764,14,6,2.616,15.438265854532427
2022-09-25,102900011033944,杏鲍菇(2),1011010801,食用菌,11.268,140.65800000000002,43,19,4.727,12.482960596379128
2022-09-25,102900011034026,枝江青梗散花,1011010201,花菜类,23.114,185.97799999999998,46,12,5.798,8.046119235095611
2022-09-25,102900011034224,小青菜(份),1011010101,花叶类,40.0,110.0,40,5,5.0,2.75
2022-09-25,102900011034231,奶白菜(份),1011010101,花叶类,53.0,142.2,53,9,9.0,2.683018867924528
2022-09-25,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,6.0,23.4,6,0,0.0,3.9
2022-09-25,102900011035078,红椒(2),1011010504,辣椒类,3.546,67.5502,17,2,0.374,19.049689791314158
2022-09-25,102900011035481,外地茼蒿(份),1011010101,花叶类,3.0,26.700000000000003,3,0,0.0,8.9
2022-09-25,102900011035511,净藕(3),1011010402,水生根茎类,6.271,46.1003,12,1,0.503,7.351347472492425
2022-09-25,102900051010455,黄白菜(2),1011010101,花叶类,8.257,49.542,21,0,0.0,6.0
2022-09-25,106949711300259,金针菇(盒),1011010801,食用菌,60.0,282.0,60,6,6.0,4.7
2022-09-26,102900005115250,西峡花菇(1),1011010801,食用菌,4.289000000000001,101.22040000000001,5,0,0.0,23.599999999999998
2022-09-26,102900005115793,小白菜,1011010101,花叶类,1.403,27.779400000000003,3,0,0.0,19.8
2022-09-26,102900005115878,茼蒿,1011010101,花叶类,5.237,31.421999999999997,14,0,0.0,5.999999999999999
2022-09-26,102900005115885,蔡甸藜蒿,1011010101,花叶类,1.349,26.7102,5,0,0.0,19.8
2022-09-26,102900005115946,木耳菜,1011010101,花叶类,2.751,14.3052,6,0,0.0,5.2
2022-09-26,102900005116530,西峡香菇(1),1011010801,食用菌,7.085,140.28300000000002,36,36,7.085,19.8
2022-09-26,102900005116714,西兰花,1011010201,花菜类,18.982,220.19119999999998,38,0,0.0,11.6
2022-09-26,102900005116899,净藕(1),1011010402,水生根茎类,16.044,96.264,28,0,0.0,6.0
2022-09-26,102900005118831,娃娃菜,1011010101,花叶类,14.0,82.60000000000001,14,0,0.0,5.9
2022-09-26,102900005119975,红薯尖,1011010101,花叶类,2.6020000000000003,10.408000000000001,6,0,0.0,4.0
2022-09-26,102900011008522,甜白菜,1011010101,花叶类,0.186,1.7111999999999998,1,0,0.0,9.2
2022-09-26,102900011016701,芜湖青椒(1),1011010504,辣椒类,10.318,185.72400000000002,34,0,0.0,18.000000000000004
2022-09-26,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,14.0,151.20000000000002,14,0,0.0,10.8
2022-09-26,102900011022849,本地黄心油菜,1011010101,花叶类,4.589,25.6984,9,0,0.0,5.6
2022-09-26,102900011030059,云南生菜(份),1011010101,花叶类,41.0,233.8,41,17,17.0,5.7024390243902445
2022-09-26,102900011030097,云南油麦菜(份),1011010101,花叶类,32.0,105.6,32,14,14.0,3.3
2022-09-26,102900011030110,菠菜(份),1011010101,花叶类,10.0,46.0,10,5,5.0,4.6
2022-09-26,102900011030134,菜心(份),1011010101,花叶类,9.0,17.7,9,6,6.0,1.9666666666666666
2022-09-26,102900011030141,上海青(份),1011010101,花叶类,12.0,27.6,12,9,9.0,2.3000000000000003
2022-09-26,102900011030905,鱼腥草(份),1011010101,花叶类,5.0,24.5,5,0,0.0,4.9
2022-09-26,102900011030912,海鲜菇(份),1011010801,食用菌,2.0,12.5,2,1,1.0,6.25
2022-09-26,102900011030929,鲜木耳(份),1011010801,食用菌,5.0,9.5,5,3,3.0,1.9
2022-09-26,102900011031100,小米椒(份),1011010504,辣椒类,18.0,56.0,18,5,5.0,3.111111111111111
2022-09-26,102900011031582,青尖椒(份),1011010504,辣椒类,2.0,6.199999999999999,2,1,1.0,3.0999999999999996
2022-09-26,102900011031995,姬菇(份),1011010801,食用菌,8.0,21.599999999999998,8,6,6.0,2.6999999999999997
2022-09-26,102900011032022,小皱皮(份),1011010504,辣椒类,10.0,42.4,10,2,2.0,4.24
2022-09-26,102900011032206,青杭椒(份),1011010504,辣椒类,1.0,4.9,1,0,0.0,4.9
2022-09-26,102900011032213,红杭椒(份),1011010504,辣椒类,4.0,16.6,4,2,2.0,4.15
2022-09-26,102900011032244,红尖椒(份),1011010504,辣椒类,1.0,4.1,1,1,1.0,4.1
2022-09-26,102900011032251,螺丝椒(份),1011010504,辣椒类,4.0,19.4,4,2,2.0,4.85
2022-09-26,102900011032343,七彩椒(2),1011010504,辣椒类,0.613,13.340200000000001,3,1,0.238,21.762153344208812
2022-09-26,102900011032367,红灯笼椒(2),1011010504,辣椒类,0.611,12.097800000000001,3,0,0.0,19.8
2022-09-26,102900011032619,西峡香菇(2),1011010801,食用菌,2.827,56.4336,14,5,1.0939999999999999,19.962362928899893
2022-09-26,102900011032732,高瓜(2),1011010402,水生根茎类,4.316,100.6726,20,10,2.295,23.325440222428174
2022-09-26,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,3.0,11.7,3,0,0.0,3.9
2022-09-26,102900011033920,黄心菜(2),1011010101,花叶类,6.718,46.386,13,2,0.684,6.904733551652278
2022-09-26,102900011033937,金针菇(2),1011010801,食用菌,3.66,47.8192,8,6,2.858,13.065355191256831
2022-09-26,102900011033944,杏鲍菇(2),1011010801,食用菌,0.281,2.5290000000000004,1,1,0.281,9.0
2022-09-26,102900011034026,枝江青梗散花,1011010201,花菜类,11.778,97.20949999999999,23,6,3.013,8.253481066394972
2022-09-26,102900011034224,小青菜(份),1011010101,花叶类,17.0,45.199999999999996,17,3,3.0,2.6588235294117646
2022-09-26,102900011034231,奶白菜(份),1011010101,花叶类,19.0,52.5,19,2,2.0,2.763157894736842
2022-09-26,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,4.0,15.6,4,0,0.0,3.9
2022-09-26,102900011035078,红椒(2),1011010504,辣椒类,0.636,11.3125,3,1,0.217,17.78694968553459
2022-09-26,102900011035481,外地茼蒿(份),1011010101,花叶类,6.0,33.7,6,5,5.0,5.616666666666667
2022-09-26,102900011035511,净藕(3),1011010402,水生根茎类,0.503,3.8228,1,0,0.0,7.6
2022-09-26,102900051010455,黄白菜(2),1011010101,花叶类,6.61,39.66,20,0,0.0,5.999999999999999
2022-09-26,106949711300259,金针菇(盒),1011010801,食用菌,25.0,116.5,25,3,3.0,4.66
2022-09-27,102900005115786,竹叶菜,1011010101,花叶类,5.002,20.008,12,0,0.0,4.0
2022-09-27,102900005115793,小白菜,1011010101,花叶类,2.352,46.5696,5,0,0.0,19.8
2022-09-27,102900005115878,茼蒿,1011010101,花叶类,8.541,51.245999999999995,18,0,0.0,5.999999999999999
2022-09-27,102900005115885,蔡甸藜蒿,1011010101,花叶类,0.459,9.0882,2,0,0.0,19.8
2022-09-27,102900005115946,木耳菜,1011010101,花叶类,0.33,1.7160000000000002,1,0,0.0,5.2
2022-09-27,102900005116530,西峡香菇(1),1011010801,食用菌,4.749,94.03020000000001,19,0,0.0,19.800000000000004
2022-09-27,102900005116714,西兰花,1011010201,花菜类,8.928,103.56479999999999,24,0,0.0,11.599999999999998
2022-09-27,102900005116899,净藕(1),1011010402,水生根茎类,15.283999999999999,91.704,24,0,0.0,6.0
2022-09-27,102900005118831,娃娃菜,1011010101,花叶类,1.0,5.9,1,0,0.0,5.9
2022-09-27,102900011016701,芜湖青椒(1),1011010504,辣椒类,10.558,190.044,35,0,0.0,18.0
2022-09-27,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,13.0,140.4,13,0,0.0,10.8
2022-09-27,102900011022849,本地黄心油菜,1011010101,花叶类,5.651,27.1248,9,0,0.0,4.8
2022-09-27,102900011030059,云南生菜(份),1011010101,花叶类,50.0,232.5,50,35,35.0,4.65
2022-09-27,102900011030097,云南油麦菜(份),1011010101,花叶类,22.0,56.4,22,17,17.0,2.5636363636363635
2022-09-27,102900011030141,上海青(份),1011010101,花叶类,1.0,1.8,1,1,1.0,1.8
2022-09-27,102900011030905,鱼腥草(份),1011010101,花叶类,5.0,18.5,5,3,3.0,3.7
2022-09-27,102900011030912,海鲜菇(份),1011010801,食用菌,6.0,34.4,6,4,4.0,5.733333333333333
2022-09-27,102900011030929,鲜木耳(份),1011010801,食用菌,1.0,2.5,1,0,0.0,2.5
2022-09-27,102900011031100,小米椒(份),1011010504,辣椒类,22.0,77.0,22,0,0.0,3.5
2022-09-27,102900011031582,青尖椒(份),1011010504,辣椒类,1.0,2.3,1,1,1.0,2.3
2022-09-27,102900011031995,姬菇(份),1011010801,食用菌,3.0,11.7,3,0,0.0,3.9
2022-09-27,102900011032022,小皱皮(份),1011010504,辣椒类,14.0,63.0,14,0,0.0,4.5
2022-09-27,102900011032213,红杭椒(份),1011010504,辣椒类,3.0,9.7,3,3,3.0,3.233333333333333
2022-09-27,102900011032244,红尖椒(份),1011010504,辣椒类,3.0,15.1,3,1,1.0,5.033333333333333
2022-09-27,102900011032251,螺丝椒(份),1011010504,辣椒类,3.0,12.299999999999999,3,3,3.0,4.1
2022-09-27,102900011032367,红灯笼椒(2),1011010504,辣椒类,0.212,4.1976,1,0,0.0,19.800000000000004
2022-09-27,102900011032619,西峡香菇(2),1011010801,食用菌,3.805,82.188,18,0,0.0,21.6
2022-09-27,102900011032732,高瓜(2),1011010402,水生根茎类,0.423,7.5294,2,2,0.423,17.8
2022-09-27,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,3.0,8.5,3,2,2.0,2.8333333333333335
2022-09-27,102900011033920,黄心菜(2),1011010101,花叶类,6.1450000000000005,34.6856,12,6,3.296,5.644524003254678
2022-09-27,102900011033937,金针菇(2),1011010801,食用菌,0.9450000000000001,10.773,2,2,0.9450000000000001,11.399999999999999
2022-09-27,102900011034026,枝江青梗散花,1011010201,花菜类,20.461,157.62369999999999,49,18,8.275,7.703616636528029
2022-09-27,102900011034224,小青菜(份),1011010101,花叶类,21.0,60.9,21,0,0.0,2.9
2022-09-27,102900011034231,奶白菜(份),1011010101,花叶类,19.0,55.1,19,0,0.0,2.9
2022-09-27,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,3.0,11.7,3,0,0.0,3.9
2022-09-27,102900011035078,红椒(2),1011010504,辣椒类,0.824,14.9564,4,1,0.172,18.15097087378641
2022-09-27,102900011035481,外地茼蒿(份),1011010101,花叶类,5.0,33.7,5,3,3.0,6.74
2022-09-27,102900011035511,净藕(3),1011010402,水生根茎类,6.958,52.8808,13,0,0.0,7.6
2022-09-27,102900051010455,黄白菜(2),1011010101,花叶类,5.707,34.242,14,0,0.0,6.0
2022-09-27,106949711300259,金针菇(盒),1011010801,食用菌,18.0,88.2,18,0,0.0,4.9
2022-09-28,102900005115625,本地小毛白菜,1011010101,花叶类,2.772,13.3056,9,0,0.0,4.800000000000001
2022-09-28,102900005115786,竹叶菜,1011010101,花叶类,3.132,12.528,6,0,0.0,4.0
2022-09-28,102900005115793,小白菜,1011010101,花叶类,1.5110000000000001,29.9178,2,0,0.0,19.799999999999997
2022-09-28,102900005115878,茼蒿,1011010101,花叶类,5.7669999999999995,28.835,15,0,0.0,5.000000000000001
2022-09-28,102900005116530,西峡香菇(1),1011010801,食用菌,1.668,33.0264,6,0,0.0,19.8
2022-09-28,102900005116714,西兰花,1011010201,花菜类,14.666,170.1256,32,0,0.0,11.6
2022-09-28,102900005116899,净藕(1),1011010402,水生根茎类,44.298,265.788,57,0,0.0,6.0
2022-09-28,102900005119975,红薯尖,1011010101,花叶类,0.732,2.928,1,0,0.0,4.0
2022-09-28,102900011008522,甜白菜,1011010101,花叶类,2.686,24.711199999999998,5,0,0.0,9.2
2022-09-28,102900011016701,芜湖青椒(1),1011010504,辣椒类,13.841,221.456,42,0,0.0,16.0
2022-09-28,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,13.0,140.4,13,0,0.0,10.8
2022-09-28,102900011022849,本地黄心油菜,1011010101,花叶类,2.31,11.088000000000001,5,0,0.0,4.800000000000001
2022-09-28,102900011030059,云南生菜(份),1011010101,花叶类,38.0,194.2,38,7,7.0,5.110526315789474
2022-09-28,102900011030097,云南油麦菜(份),1011010101,花叶类,17.0,50.3,17,8,8.0,2.9588235294117644
2022-09-28,102900011030134,菜心(份),1011010101,花叶类,5.0,12.1,5,2,2.0,2.42
2022-09-28,102900011030141,上海青(份),1011010101,花叶类,7.0,18.9,7,4,4.0,2.6999999999999997
2022-09-28,102900011030905,鱼腥草(份),1011010101,花叶类,2.0,9.8,2,0,0.0,4.9
2022-09-28,102900011030912,海鲜菇(份),1011010801,食用菌,6.0,43.7,6,1,1.0,7.283333333333334
2022-09-28,102900011030929,鲜木耳(份),1011010801,食用菌,6.0,12.0,6,3,3.0,2.0
2022-09-28,102900011031100,小米椒(份),1011010504,辣椒类,20.0,70.0,20,0,0.0,3.5
2022-09-28,102900011031582,青尖椒(份),1011010504,辣椒类,8.0,31.2,8,0,0.0,3.9
2022-09-28,102900011031995,姬菇(份),1011010801,食用菌,5.0,16.3,5,2,2.0,3.2600000000000002
2022-09-28,102900011032022,小皱皮(份),1011010504,辣椒类,15.0,67.5,15,0,0.0,4.5
2022-09-28,102900011032213,红杭椒(份),1011010504,辣椒类,2.0,8.3,2,1,1.0,4.15
2022-09-28,102900011032244,红尖椒(份),1011010504,辣椒类,2.0,11.6,2,0,0.0,5.8
2022-09-28,102900011032251,螺丝椒(份),1011010504,辣椒类,5.0,29.5,5,0,0.0,5.9
2022-09-28,102900011032343,七彩椒(2),1011010504,辣椒类,0.891,21.3525,5,1,0.207,23.964646464646464
2022-09-28,102900011032367,红灯笼椒(2),1011010504,辣椒类,1.076,21.3048,6,0,0.0,19.799999999999997
2022-09-28,102900011032619,西峡香菇(2),1011010801,食用菌,8.177,172.8392,38,2,0.44,21.137238596062126
2022-09-28,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,2.0,5.4,2,2,2.0,2.7
2022-09-28,102900011033920,黄心菜(2),1011010101,花叶类,7.613,54.8136,12,0,0.0,7.199999999999999
2022-09-28,102900011033937,金针菇(2),1011010801,食用菌,3.598,59.603,11,4,1.224,16.565591995553085
2022-09-28,102900011033944,杏鲍菇(2),1011010801,食用菌,3.941,45.687,14,8,2.238,11.592742958639938
2022-09-28,102900011034026,枝江青梗散花,1011010201,花菜类,17.959,159.2515,42,4,1.42,8.867503758561167
2022-09-28,102900011034224,小青菜(份),1011010101,花叶类,22.0,56.0,22,6,6.0,2.5454545454545454
2022-09-28,102900011034231,奶白菜(份),1011010101,花叶类,20.0,46.0,20,10,10.0,2.3
2022-09-28,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,8.0,25.2,8,5,5.0,3.15
2022-09-28,102900011035078,红椒(2),1011010504,辣椒类,0.152,3.0096,1,0,0.0,19.8
2022-09-28,102900011035481,外地茼蒿(份),1011010101,花叶类,2.0,7.2,2,2,2.0,3.6
2022-09-28,102900011035511,净藕(3),1011010402,水生根茎类,5.343,36.5458,9,2,1.31,6.839940108553248
2022-09-28,102900051010455,黄白菜(2),1011010101,花叶类,2.601,15.606000000000002,5,0,0.0,6.000000000000001
2022-09-28,106949711300259,金针菇(盒),1011010801,食用菌,19.0,74.1,19,0,0.0,3.9
2022-09-29,102900005115625,本地小毛白菜,1011010101,花叶类,0.609,2.9232,2,0,0.0,4.8
2022-09-29,102900005115786,竹叶菜,1011010101,花叶类,5.91,23.64,12,0,0.0,4.0
2022-09-29,102900005115793,小白菜,1011010101,花叶类,1.283,25.4034,2,0,0.0,19.8
2022-09-29,102900005115878,茼蒿,1011010101,花叶类,4.717,23.585,11,0,0.0,5.000000000000001
2022-09-29,102900005115946,木耳菜,1011010101,花叶类,0.271,1.4092000000000002,1,0,0.0,5.2
2022-09-29,102900005116530,西峡香菇(1),1011010801,食用菌,1.288,25.5024,7,0,0.0,19.8
2022-09-29,102900005116714,西兰花,1011010201,花菜类,8.831,102.4396,20,0,0.0,11.6
2022-09-29,102900005116899,净藕(1),1011010402,水生根茎类,25.74,154.44,30,0,0.0,6.0
2022-09-29,102900005118817,菠菜,1011010101,花叶类,3.562,42.744,12,0,0.0,12.0
2022-09-29,102900005119975,红薯尖,1011010101,花叶类,2.323,9.292,6,0,0.0,4.0
2022-09-29,102900011008522,甜白菜,1011010101,花叶类,5.36,49.312,9,0,0.0,9.2
2022-09-29,102900011016701,芜湖青椒(1),1011010504,辣椒类,8.885,142.16,30,0,0.0,16.0
2022-09-29,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,10.0,108.0,9,0,0.0,10.8
2022-09-29,102900011022849,本地黄心油菜,1011010101,花叶类,1.05,5.04,2,0,0.0,4.8
2022-09-29,102900011030059,云南生菜(份),1011010101,花叶类,40.0,183.3,40,16,16.0,4.5825000000000005
2022-09-29,102900011030097,云南油麦菜(份),1011010101,花叶类,18.0,56.0,18,5,5.0,3.111111111111111
2022-09-29,102900011030134,菜心(份),1011010101,花叶类,8.0,21.5,8,1,1.0,2.6875
2022-09-29,102900011030141,上海青(份),1011010101,花叶类,17.0,39.7,17,12,12.0,2.335294117647059
2022-09-29,102900011030905,鱼腥草(份),1011010101,花叶类,3.0,12.700000000000001,3,1,1.0,4.233333333333333
2022-09-29,102900011030912,海鲜菇(份),1011010801,食用菌,1.0,4.7,1,1,1.0,4.7
2022-09-29,102900011030929,鲜木耳(份),1011010801,食用菌,3.0,6.5,3,1,1.0,2.1666666666666665
2022-09-29,102900011031100,小米椒(份),1011010504,辣椒类,12.0,40.6,12,1,1.0,3.3833333333333333
2022-09-29,102900011031582,青尖椒(份),1011010504,辣椒类,4.0,15.6,4,0,0.0,3.9
2022-09-29,102900011031995,姬菇(份),1011010801,食用菌,6.0,15.399999999999999,6,5,5.0,2.5666666666666664
2022-09-29,102900011032022,小皱皮(份),1011010504,辣椒类,8.0,23.900000000000002,8,7,7.0,2.9875000000000003
2022-09-29,102900011032213,红杭椒(份),1011010504,辣椒类,6.0,26.400000000000002,6,2,2.0,4.4
2022-09-29,102900011032237,青线椒(份),1011010504,辣椒类,12.0,58.800000000000004,12,0,0.0,4.9
2022-09-29,102900011032244,红尖椒(份),1011010504,辣椒类,5.0,29.0,5,0,0.0,5.8
2022-09-29,102900011032251,螺丝椒(份),1011010504,辣椒类,6.0,35.400000000000006,6,0,0.0,5.900000000000001
2022-09-29,102900011032343,七彩椒(2),1011010504,辣椒类,0.195,5.031000000000001,1,0,0.0,25.8
2022-09-29,102900011032367,红灯笼椒(2),1011010504,辣椒类,0.591,11.7018,3,0,0.0,19.8
2022-09-29,102900011032619,西峡香菇(2),1011010801,食用菌,5.372,116.0352,25,0,0.0,21.6
2022-09-29,102900011032732,高瓜(2),1011010402,水生根茎类,4.67,107.3986,23,13,2.613,22.997558886509637
2022-09-29,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,3.0,9.3,3,2,2.0,3.1
2022-09-29,102900011033920,黄心菜(2),1011010101,花叶类,3.799,27.352800000000002,7,0,0.0,7.200000000000001
2022-09-29,102900011033937,金针菇(2),1011010801,食用菌,2.754,50.7224,12,1,0.211,18.417719680464778
2022-09-29,102900011033944,杏鲍菇(2),1011010801,食用菌,3.919,43.737,14,9,2.508,11.160244960449095
2022-09-29,102900011034026,枝江青梗散花,1011010201,花菜类,23.046,181.6084,52,17,7.445,7.880256877549249
2022-09-29,102900011034224,小青菜(份),1011010101,花叶类,22.0,55.0,22,7,7.0,2.5
2022-09-29,102900011034231,奶白菜(份),1011010101,花叶类,35.0,82.5,35,15,15.0,2.357142857142857
2022-09-29,102900011034262,红椒(份),1011010504,辣椒类,1.0,2.1,1,1,1.0,2.1
2022-09-29,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,17.0,58.0,17,5,5.0,3.411764705882353
2022-09-29,102900011035078,红椒(2),1011010504,辣椒类,0.6970000000000001,13.8006,3,0,0.0,19.799999999999997
2022-09-29,102900011035481,外地茼蒿(份),1011010101,花叶类,3.0,22.3,3,1,1.0,7.433333333333334
2022-09-29,102900011035511,净藕(3),1011010402,水生根茎类,3.253,22.0165,7,2,0.873,6.768060252075007
2022-09-29,102900051010455,黄白菜(2),1011010101,花叶类,0.873,5.2379999999999995,2,0,0.0,5.999999999999999
2022-09-29,106949711300259,金针菇(盒),1011010801,食用菌,21.0,70.7,21,7,7.0,3.3666666666666667
2022-09-30,102900005115786,竹叶菜,1011010101,花叶类,6.441,25.764,11,0,0.0,4.0
2022-09-30,102900005115793,小白菜,1011010101,花叶类,1.849,36.610200000000006,4,0,0.0,19.800000000000004
2022-09-30,102900005115878,茼蒿,1011010101,花叶类,6.996,34.980000000000004,16,0,0.0,5.0
2022-09-30,102900005115946,木耳菜,1011010101,花叶类,0.737,3.8324000000000003,2,0,0.0,5.2
2022-09-30,102900005116530,西峡香菇(1),1011010801,食用菌,12.3,221.4,51,0,0.0,18.0
2022-09-30,102900005116714,西兰花,1011010201,花菜类,17.011,204.132,42,0,0.0,12.0
2022-09-30,102900005116899,净藕(1),1011010402,水生根茎类,43.812,262.872,61,0,0.0,6.000000000000001
2022-09-30,102900005118817,菠菜,1011010101,花叶类,5.626,67.512,13,0,0.0,12.0
2022-09-30,102900005118824,高瓜(1),1011010402,水生根茎类,2.395,43.11000000000001,8,0,0.0,18.000000000000004
2022-09-30,102900005119975,红薯尖,1011010101,花叶类,2.249,8.996,6,0,0.0,4.0
2022-09-30,102900011008164,奶白菜,1011010101,花叶类,14.09,56.36,28,0,0.0,4.0
2022-09-30,102900011008522,甜白菜,1011010101,花叶类,1.768,16.2656,3,0,0.0,9.2
2022-09-30,102900011016701,芜湖青椒(1),1011010504,辣椒类,15.654,187.848,46,0,0.0,12.000000000000002
2022-09-30,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,18.0,174.3,18,11,11.0,9.683333333333334
2022-09-30,102900011022849,本地黄心油菜,1011010101,花叶类,3.99,19.151999999999997,9,0,0.0,4.799999999999999
2022-09-30,102900011030059,云南生菜(份),1011010101,花叶类,33.0,173.3,33,4,4.0,5.251515151515152
2022-09-30,102900011030097,云南油麦菜(份),1011010101,花叶类,31.0,105.4,31,2,2.0,3.4000000000000004
2022-09-30,102900011030134,菜心(份),1011010101,花叶类,10.0,27.599999999999998,10,1,1.0,2.76
2022-09-30,102900011030141,上海青(份),1011010101,花叶类,9.0,20.0,9,8,8.0,2.2222222222222223
2022-09-30,102900011030905,鱼腥草(份),1011010101,花叶类,5.0,20.5,5,2,2.0,4.1
2022-09-30,102900011030929,鲜木耳(份),1011010801,食用菌,4.0,8.0,4,2,2.0,2.0
2022-09-30,102900011031100,小米椒(份),1011010504,辣椒类,27.0,90.3,27,3,3.0,3.3444444444444446
2022-09-30,102900011031582,青尖椒(份),1011010504,辣椒类,7.0,25.7,7,1,1.0,3.6714285714285713
2022-09-30,102900011031995,姬菇(份),1011010801,食用菌,9.0,27.099999999999998,9,5,5.0,3.011111111111111
2022-09-30,102900011032022,小皱皮(份),1011010504,辣椒类,13.0,50.0,13,5,5.0,3.8461538461538463
2022-09-30,102900011032213,红杭椒(份),1011010504,辣椒类,8.0,34.7,8,3,3.0,4.3375
2022-09-30,102900011032237,青线椒(份),1011010504,辣椒类,6.0,29.400000000000002,6,0,0.0,4.9
2022-09-30,102900011032251,螺丝椒(份),1011010504,辣椒类,24.0,141.60000000000002,24,0,0.0,5.900000000000001
2022-09-30,102900011032343,七彩椒(2),1011010504,辣椒类,0.66,14.469600000000002,3,1,0.246,21.923636363636366
2022-09-30,102900011032367,红灯笼椒(2),1011010504,辣椒类,0.768,15.2064,4,0,0.0,19.8
