日期,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,在售单品数,平均零售单价(元/千克),打折销量占比
2022-09-28,1011010201,花菜类,32.625,329.3771,74,4,1.42,2,10.095849808429119,0.04352490421455939
2022-09-28,1011010402,水生根茎类,62.641000000000005,442.73380000000003,79,2,1.31,3,7.067795852556632,0.020912820676553694
2022-09-28,1011010504,辣椒类,77.96000000000001,515.8229,116,9,8.207,12,6.616507183170857,0.10527193432529502
2022-09-28,1011010801,食用菌,53.384,457.2556,105,20,9.902000000000001,8,8.565405364903341,0.18548628802637496
2022-09-29,1011010101,花叶类,175.757,688.9396,212,58,58.0,19,3.919841599481102,0.33000108103802406
2022-09-29,1011010201,花菜类,31.877,284.048,72,17,7.445,2,8.91075069799542,0.2335539730840418
2022-09-29,1011010402,水生根茎类,43.663,391.8551,69,15,3.4859999999999998,4,8.97453450289719,0.07983876508714473
2022-09-29,1011010504,辣椒类,84.368,471.7934,111,18,18.0,14,5.592089417788736,0.2133510335672293
2022-09-29,1011010801,食用菌,44.333,333.297,89,24,16.719,8,7.518033970180228,0.3771231362641825
2022-09-30,1011010101,花叶类,200.098,863.7442,267,27,27.0,18,4.316605863127068,0.13493388239762516
2022-09-30,1011010201,花菜类,53.33,477.5613,122,34,14.999,2,8.954834052128259,0.2812488280517533
2022-09-30,1011010402,水生根茎类,70.235,553.0966000000001,101,12,11.169,5,7.874942692389835,0.1590232789919556
2022-09-30,1011010504,辣椒类,107.477,631.245,149,14,13.246,11,5.873303125319835,0.12324497334313388
2022-09-30,1011010801,食用菌,53.894999999999996,435.2726,110,20,13.3,7,8.076307635216626,0.24677613878838486
2022-10-01,1011010101,花叶类,318.485,1372.6009,412,52,50.005,21,4.30978193635493,0.15700896431543088
2022-10-01,1011010201,花菜类,76.799,763.2776,157,25,12.424,2,9.9386398260394,0.16177293975181967
2022-10-01,1011010402,水生根茎类,102.731,766.3892000000001,130,12,12.0,3,7.460155162511803,0.11680992105596169
2022-10-01,1011010504,辣椒类,169.374,1052.366,249,9,9.0,11,6.21326767980918,0.05313684508838429
2022-10-01,1011010801,食用菌,122.00999999999999,865.7402,216,30,17.721,7,7.0956495369232035,0.14524219326284732
2022-10-02,1011010101,花叶类,253.861,1199.859,332,22,17.387999999999998,16,4.726440847550431,0.06849417594667948
2022-10-02,1011010201,花菜类,61.869,603.1703,132,18,10.523,2,9.749152241025392,0.17008517997704828
2022-10-02,1011010402,水生根茎类,81.611,700.1124,119,7,4.74,4,8.578652387545796,0.05808040582764578
2022-10-02,1011010504,辣椒类,178.918,1069.9759000000001,255,20,16.752,11,5.980258554198013,0.09362948389765142
2022-10-02,1011010801,食用菌,91.22999999999999,767.817,183,18,18.0,7,8.416277540282803,0.1973035185794147
2022-10-03,1011010101,花叶类,253.67,1111.7917,311,6,4.243,17,4.3828269010919705,0.016726455631332047
2022-10-03,1011010201,花菜类,59.161,532.7191,126,31,16.881,2,9.004565507682425,0.28534000439478713
2022-10-03,1011010402,水生根茎类,93.09,730.5584,114,17,17.0,3,7.84787195187453,0.18261897088838758
2022-10-03,1011010504,辣椒类,117.32300000000001,786.0075,189,13,8.324,12,6.699517571149732,0.07094943020550104
2022-10-03,1011010801,食用菌,82.006,658.1608,170,10,10.0,6,8.02576396849011,0.12194229690510451
2022-10-04,1011010101,花叶类,328.918,1582.7668,387,3,3.0,19,4.812040690992892,0.009120814306301267
2022-10-04,1011010201,花菜类,49.869,526.8417,107,7,3.593,2,10.564513024123201,0.0720487677715615
2022-10-04,1011010402,水生根茎类,104.98400000000001,853.3291,144,19,17.03,4,8.128182389697477,0.16221519469633466
2022-10-04,1011010504,辣椒类,115.099,851.41,187,7,7.0,10,7.397197195457823,0.06081720953266318
2022-10-04,1011010801,食用菌,117.054,1032.6342,221,4,2.528,8,8.82186170485417,0.021596869820766484
2022-10-05,1011010101,花叶类,373.666,1752.4306,441,0,0.0,20,4.689831560805639,0.0
2022-10-05,1011010201,花菜类,40.769,482.9232,95,1,0.852,2,11.845353086904266,0.020898231499423582
2022-10-05,1011010402,水生根茎类,118.42099999999999,979.7786,141,25,25.548000000000002,3,8.273689632750948,0.21573876255056115
2022-10-05,1011010504,辣椒类,162.721,994.2322,241,0,0.0,12,6.110042342414316,0.0
2022-10-05,1011010801,食用菌,87.935,841.1554,189,4,3.222,7,9.565649627565815,0.03664070051742765
2022-10-06,1011010101,花叶类,353.217,1476.3984,419,0,0.0,16,4.179862237661268,0.0
2022-10-06,1011010201,花菜类,71.588,761.2072000000001,140,0,0.0,2,10.633167569983797,0.0
2022-10-06,1011010402,水生根茎类,132.357,1154.9626,185,12,12.0,4,8.726116487983258,0.09066388630748658
2022-10-06,1011010504,辣椒类,208.677,1228.9714,287,3,3.0,12,5.889347652113074,0.014376284880461191
2022-10-06,1011010801,食用菌,184.89,1535.1174,317,0,0.0,11,8.30286873276002,0.0
2022-10-07,1011010101,花叶类,470.332,2050.1075,530,9,13.559000000000001,14,4.3588518323227,0.028828572157539784
2022-10-07,1011010201,花菜类,87.818,833.5187000000001,183,7,3.308,2,9.491433419116811,0.03766881504930652
2022-10-07,1011010402,水生根茎类,110.30199999999999,928.4508,154,17,14.666,4,8.41735235988468,0.13296223096589366
2022-10-07,1011010504,辣椒类,170.183,1101.6856,276,0,0.0,12,6.47353495942603,0.0
2022-10-07,1011010801,食用菌,154.165,1191.0013,271,14,6.802,10,7.72549735672818,0.04412155807089806
2022-10-08,1011010101,花叶类,360.779,1455.6581999999999,409,53,53.0,17,4.034764218538219,0.14690433755844992
2022-10-08,1011010201,花菜类,37.814,356.9464,78,5,2.784,2,9.439530332681016,0.07362352567832019
2022-10-08,1011010402,水生根茎类,81.908,607.3938,118,12,7.032,4,7.415561361527568,0.08585241978805488
2022-10-08,1011010504,辣椒类,114.62899999999999,712.9151,182,7,6.207,9,6.219325825052998,0.05414860113932775
2022-10-08,1011010801,食用菌,108.094,763.4728,185,19,5.893,7,7.063045127389125,0.054517364516069346
2022-10-09,1011010101,花叶类,342.075,1389.7198,395,74,74.0,16,4.06261726229628,0.21632682891178837
2022-10-09,1011010201,花菜类,53.058,467.202,102,17,11.452,2,8.80549587244148,0.21583927023257568
2022-10-09,1011010402,水生根茎类,66.479,564.835,111,9,3.761,4,8.496442485596956,0.05657425653213797
2022-10-09,1011010504,辣椒类,110.966,682.8895,181,21,16.283,12,6.1540426797397405,0.14673864066470813
2022-10-09,1011010801,食用菌,121.547,913.9244,223,33,9.018,7,7.51910289846726,0.07419352184751578
2022-10-10,1011010101,花叶类,288.07,1199.6836,329,60,57.42,15,4.164555837122922,0.19932655257402715
2022-10-10,1011010201,花菜类,47.046,432.95129999999995,93,9,5.186999999999999,2,9.20272286698125,0.11025379415890829
2022-10-10,1011010402,水生根茎类,46.834,351.5464,60,4,4.0,3,7.506221975487893,0.08540803689627194
2022-10-10,1011010504,辣椒类,134.737,730.2017,189,17,14.461,12,5.419459391258526,0.10732760860045867
2022-10-10,1011010801,食用菌,103.327,720.1328,170,27,19.773,7,6.969454256873808,0.19136334162416407
2022-10-11,1011010101,花叶类,244.75900000000001,918.1318,285,87,87.0,13,3.751166657814421,0.3554516892126541
2022-10-11,1011010201,花菜类,29.660000000000004,300.48629999999997,65,8,4.412,2,10.131028320971003,0.1487525286581254
2022-10-11,1011010402,水生根茎类,51.596000000000004,357.0864,66,4,4.0,3,6.9208155670982245,0.07752538956508256
2022-10-11,1011010504,辣椒类,119.426,640.2038,169,36,31.128,13,5.360673555172241,0.26064676033694506
2022-10-11,1011010801,食用菌,89.443,557.7182,145,33,19.695999999999998,7,6.235459454624733,0.22020728285053048
2022-10-12,1011010101,花叶类,240.312,920.9144,266,63,63.0,14,3.8321615233529744,0.26215919304903623
2022-10-12,1011010201,花菜类,29.309,297.42,68,9,4.04,2,10.147736190248729,0.13784161861544236
2022-10-12,1011010402,水生根茎类,39.206,306.27880000000005,58,9,5.966,4,7.812038973626486,0.15217058613477527
2022-10-12,1011010504,辣椒类,123.317,646.4619,177,63,50.725,12,5.242277220496769,0.4113382583098843
2022-10-12,1011010801,食用菌,82.773,548.1518000000001,123,11,9.575,7,6.622350283304944,0.1156778176458507
2022-10-13,1011010101,花叶类,152.506,640.5705,182,11,10.421,15,4.200297037493607,0.06833173776769438
2022-10-13,1011010201,花菜类,30.605,315.7141,72,6,2.609,2,10.315768665250776,0.0852475085770299
2022-10-13,1011010402,水生根茎类,61.838,492.07059999999996,91,18,7.961,4,7.957414534752093,0.1287396099485753
2022-10-13,1011010504,辣椒类,84.845,468.0356,126,15,13.385,10,5.516360421945901,0.15775826507160115
2022-10-13,1011010801,食用菌,70.04599999999999,501.59540000000004,110,2,2.0,8,7.160942809011223,0.02855266539131428
2022-10-14,1011010101,花叶类,135.637,426.56919999999997,149,79,79.0,17,3.1449324299416825,0.5824369456711664
2022-10-14,1011010201,花菜类,11.594999999999999,115.9248,26,5,2.424,2,9.997826649417854,0.2090556274256145
2022-10-14,1011010402,水生根茎类,13.046,142.604,25,12,6.192,4,10.930860033726814,0.47462823854054886
2022-10-14,1011010504,辣椒类,49.262,292.4712,78,4,4.0,9,5.937054930778288,0.08119848970809143
2022-10-14,1011010801,食用菌,65.57900000000001,407.41499999999996,102,26,13.558,8,6.212583296482104,0.20674301224477346
2022-10-15,1011010101,花叶类,377.25600000000003,1539.7934,456,56,54.682,15,4.081561061984435,0.14494666751489704
2022-10-15,1011010201,花菜类,60.965,644.794,125,8,4.214,2,10.57646190437136,0.06912162716312639
2022-10-15,1011010402,水生根茎类,101.798,701.7256,138,12,12.0,3,6.893314210495294,0.11788050845792648
2022-10-15,1011010501,茄类,12.033,121.371,25,0,0.0,2,10.086512091747695,0.0
2022-10-15,1011010504,辣椒类,204.274,1156.8456,310,20,17.546,11,5.663205302681693,0.08589443590471621
2022-10-15,1011010801,食用菌,223.125,1224.3402,303,30,19.617,10,5.487238991596639,0.08791932773109244
2022-10-16,1011010101,花叶类,367.681,1506.0988,446,59,54.099000000000004,16,4.096210573839823,0.14713569643250538
2022-10-16,1011010201,花菜类,62.739999999999995,621.2737,131,10,9.563,2,9.902354160025503,0.1524226968441186
2022-10-16,1011010402,水生根茎类,86.333,574.4729,114,3,2.3970000000000002,3,6.654151946532612,0.02776458596365237
2022-10-16,1011010501,茄类,2.55,25.5,7,0,0.0,1,10.0,0.0
2022-10-16,1011010504,辣椒类,178.909,997.467,272,24,24.0,10,5.5752756988189525,0.13414640962724067
2022-10-16,1011010801,食用菌,209.72,1247.3768,323,47,25.167,10,5.947819950410071,0.12000286095746711
2022-10-17,1011010101,花叶类,247.30200000000002,904.474,289,62,60.72,15,3.6573662970780663,0.24552975713904454
2022-10-17,1011010201,花菜类,35.260999999999996,343.5816,76,12,5.578,2,9.743955077848048,0.15819176994413095
2022-10-17,1011010402,水生根茎类,38.615,301.3024,59,8,4.5920000000000005,3,7.802729509258059,0.11891751909879582
2022-10-17,1011010501,茄类,5.7620000000000005,57.620000000000005,11,0,0.0,1,10.0,0.0
2022-10-17,1011010504,辣椒类,111.662,625.6062000000001,170,19,19.0,10,5.602677723845176,0.1701563647436012
2022-10-17,1011010801,食用菌,104.537,652.3430000000001,172,57,36.736000000000004,8,6.240307259630562,0.35141624496589724
2022-10-18,1011010101,花叶类,273.91,1070.6236,350,81,68.406,16,3.9086692709284065,0.24973896535358328
2022-10-18,1011010201,花菜类,56.15899999999999,537.5874,132,21,8.854,2,9.572595665877243,0.1576595024840186
2022-10-18,1011010402,水生根茎类,41.022,298.442,61,4,3.294,3,7.275169421286139,0.08029837648091269
2022-10-18,1011010501,茄类,7.186999999999999,59.099999999999994,16,0,0.0,2,8.223180743008209,0.0
2022-10-18,1011010504,辣椒类,155.233,788.345,219,35,34.258,8,5.0784626980088,0.2206876115258998
2022-10-18,1011010801,食用菌,156.31,937.657,227,65,45.432,9,5.998701298701299,0.29065318917535665
2022-10-19,1011010101,花叶类,225.807,849.1465000000001,286,71,61.985,14,3.760496795936353,0.274504333346619
2022-10-19,1011010201,花菜类,33.063,347.93300000000005,54,2,5.186,2,10.523334240692012,0.1568520702900523
2022-10-19,1011010402,水生根茎类,38.515,259.084,48,2,2.0,2,6.726833701155394,0.05192782032974166
2022-10-19,1011010501,茄类,13.004,104.032,24,0,0.0,1,8.0,0.0
2022-10-19,1011010504,辣椒类,96.132,491.1184,144,26,26.0,8,5.108792077560022,0.2704614488411767
2022-10-19,1011010801,食用菌,105.856,633.4079999999999,140,17,17.0,8,5.983675937122127,0.16059552599758162
2022-10-20,1011010101,花叶类,242.853,868.2706,281,71,65.331,18,3.575292872643121,0.26901458907240183
2022-10-20,1011010201,花菜类,30.363,335.2528,69,0,0.0,2,11.041491288739584,0.0
2022-10-20,1011010402,水生根茎类,52.368,391.86080000000004,63,6,6.0,2,7.482829208677055,0.1145737855178735
2022-10-20,1011010501,茄类,4.7010000000000005,37.608000000000004,9,0,0.0,1,8.0,0.0
2022-10-20,1011010504,辣椒类,105.947,512.9576000000001,143,26,26.0,10,4.841643463241055,0.2454057217287889
2022-10-20,1011010801,食用菌,88.041,546.431,132,25,18.393,8,6.2065514930543735,0.20891402869117798
2022-10-21,1011010101,花叶类,613.973,2548.446,667,0,0.0,20,4.15074604257842,0.0
2022-10-21,1011010201,花菜类,95.213,1025.7456,200,0,0.0,2,10.773167529644061,0.0
2022-10-21,1011010402,水生根茎类,98.057,903.3832,133,6,6.0,3,9.212837431289964,0.061188900333479505
2022-10-21,1011010501,茄类,38.486000000000004,384.056,63,0,0.0,2,9.979109286493788,0.0
2022-10-21,1011010504,辣椒类,399.685,2565.1578,610,15,15.0,11,6.417948634549708,0.0375295545241878
2022-10-21,1011010801,食用菌,289.383,1958.1245999999999,408,3,3.0,11,6.7665502120027785,0.010366884025668405
2022-10-22,1011010101,花叶类,299.448,1188.7245,345,17,15.344,17,3.9697192834816066,0.051240950014693705
2022-10-22,1011010201,花菜类,56.495999999999995,586.1904,124,0,0.0,2,10.375785896346644,0.0
2022-10-22,1011010402,水生根茎类,77.747,525.8072,89,14,14.0,3,6.763054523004103,0.1800712567687499
2022-10-22,1011010501,茄类,7.952,79.52,13,0,0.0,1,10.0,0.0
2022-10-22,1011010504,辣椒类,155.908,804.1622000000001,203,0,0.0,9,5.157927752264157,0.0
2022-10-22,1011010801,食用菌,157.648,1218.338,191,29,21.694,8,7.728217294225109,0.1376103724753882
2022-10-23,1011010101,花叶类,242.892,957.4434,298,42,42.0,14,3.9418482288424483,0.17291635788745616
2022-10-23,1011010201,花菜类,38.944,414.522,87,1,0.284,2,10.644052999178307,0.007292522596548889
2022-10-23,1011010402,水生根茎类,61.265,417.48400000000004,74,4,4.0,2,6.814396474332817,0.06529013302864604
2022-10-23,1011010501,茄类,14.581,145.81,23,0,0.0,1,10.0,0.0
2022-10-23,1011010504,辣椒类,138.434,812.8202,214,0,0.0,11,5.871535894361212,0.0
2022-10-23,1011010801,食用菌,152.18099999999998,832.673,204,23,18.25,9,5.471596322799824,0.11992298644377421
2022-10-24,1011010101,花叶类,199.326,745.5516,228,36,36.0,15,3.7403630233888205,0.18060865115439032
2022-10-24,1011010201,花菜类,30.369,294.623,69,18,7.338,2,9.70143896736804,0.2416279758964734
2022-10-24,1011010402,水生根茎类,37.236,262.4278,57,14,5.8309999999999995,3,7.047690407132882,0.15659576753679236
2022-10-24,1011010501,茄类,3.223,32.230000000000004,7,0,0.0,1,10.000000000000002,0.0
2022-10-24,1011010504,辣椒类,73.345,375.7242,102,12,12.0,11,5.1226968436839595,0.16361033471947645
2022-10-24,1011010801,食用菌,85.05,444.201,122,23,14.968,9,5.222821869488537,0.17599059376837156
2022-10-25,1011010101,花叶类,217.397,812.7171999999999,252,55,54.489,15,3.738401173889244,0.25064283315777125
2022-10-25,1011010201,花菜类,36.506,375.1738,88,7,2.522,2,10.277044869336548,0.06908453404919739
2022-10-25,1011010402,水生根茎类,36.981,305.911,55,11,6.947,3,8.272112706524972,0.18785322192477216
2022-10-25,1011010501,茄类,4.156,41.56,9,0,0.0,1,10.000000000000002,0.0
2022-10-25,1011010504,辣椒类,125.16000000000001,551.6129,160,33,32.227,10,4.407261904761904,0.2574864173857462
2022-10-25,1011010801,食用菌,89.459,480.687,131,26,19.488,9,5.3732659654143236,0.21784281067304573
2022-10-26,1011010101,花叶类,226.63299999999998,807.9788,269,70,61.542,16,3.565141881367674,0.27154915656590173
2022-10-26,1011010201,花菜类,38.152,348.533,96,22,8.277,2,9.135379534493605,0.21694799748374918
2022-10-26,1011010402,水生根茎类,35.475,270.058,47,10,6.99,3,7.612628611698379,0.1970401691331924
2022-10-26,1011010501,茄类,4.56,36.48,10,0,0.0,1,8.0,0.0
2022-10-26,1011010504,辣椒类,117.386,571.6953,168,51,39.499,12,4.870217061659823,0.3364881672431125
2022-10-26,1011010801,食用菌,104.795,497.446,146,45,33.587,9,4.74684860918937,0.3205019323441004
2022-10-27,1011010101,花叶类,209.0,729.427,252,65,63.012,17,3.4900813397129187,0.3014928229665072
2022-10-27,1011010201,花菜类,31.661,274.65459999999996,72,30,10.464,2,8.674855500457975,0.3305012475916743
2022-10-27,1011010402,水生根茎类,35.991,283.948,53,4,0.872,3,7.889416798644105,0.024228279292045234
2022-10-27,1011010501,茄类,2.299,18.392,5,0,0.0,1,8.0,0.0
2022-10-27,1011010504,辣椒类,114.668,535.159,158,36,33.858,11,4.6670300345344815,0.295269822443925
2022-10-27,1011010801,食用菌,116.582,666.39,180,32,24.089,9,5.716062513938687,0.20662709509186666
2022-10-28,1011010101,花叶类,229.524,842.3097,267,61,59.561,15,3.6698110001568462,0.25949791742911416
2022-10-28,1011010201,花菜类,40.855000000000004,344.5014,86,7,3.3040000000000003,2,8.432294700771019,0.08087137437278179
2022-10-28,1011010402,水生根茎类,63.12,507.12559999999996,85,24,15.308,3,8.034309252217998,0.24252217997465148
2022-10-28,1011010501,茄类,11.885,95.08,16,0,0.0,1,8.0,0.0
2022-10-28,1011010504,辣椒类,136.101,681.5889,187,34,31.631,10,5.007963938545639,0.23240828502362218
2022-10-28,1011010801,食用菌,164.567,814.6379999999999,220,35,25.362000000000002,8,4.950190499917966,0.1541135221520718
2022-10-29,1011010101,花叶类,368.13100000000003,1368.4806,439,79,79.0,16,3.717373978284904,0.21459752099116888
2022-10-29,1011010201,花菜类,64.488,572.235,136,0,0.0,2,8.873511350949014,0.0
2022-10-29,1011010402,水生根茎类,98.462,748.094,125,18,14.869,3,7.5977940728402835,0.15101257337856228
2022-10-29,1011010501,茄类,11.396,91.168,19,0,0.0,1,8.0,0.0
2022-10-29,1011010504,辣椒类,167.48499999999999,808.4482,262,22,19.728,11,4.826988685553931,0.1177896528047288
2022-10-29,1011010801,食用菌,248.053,1318.1109999999999,339,36,27.847,9,5.313828093189762,0.1122622987829214
2022-10-30,1011010101,花叶类,221.196,1061.6493,398,20,18.299,18,4.799586339716813,0.08272753576014033
2022-10-30,1011010201,花菜类,76.791,626.6171999999999,173,0,0.0,2,8.160034379028792,0.0
2022-10-30,1011010402,水生根茎类,67.588,478.598,94,10,7.631,3,7.081109072616441,0.11290465763153223
2022-10-30,1011010501,茄类,10.805,75.635,21,0,0.0,1,7.000000000000001,0.0
2022-10-30,1011010504,辣椒类,203.145,965.0404,293,28,27.248,13,4.750500381500898,0.134130793275739
2022-10-30,1011010801,食用菌,197.429,1053.016,278,9,9.0,8,5.333643993536917,0.045586008134569894
2022-10-31,1011010101,花叶类,85.398,494.393,173,0,0.0,15,5.789280779409354,0.0
2022-10-31,1011010201,花菜类,47.777,349.751,105,0,0.0,2,7.320488938192017,0.0
2022-10-31,1011010402,水生根茎类,32.213,214.72480000000002,39,1,1.0,3,6.665780895911589,0.031043367584515567
2022-10-31,1011010501,茄类,3.319,23.233,6,0,0.0,1,7.0,0.0
2022-10-31,1011010504,辣椒类,83.714,411.55559999999997,127,11,11.0,11,4.9162099529349925,0.13139976586950808
2022-10-31,1011010801,食用菌,61.844,362.514,87,3,1.488,8,5.861748916628938,0.024060539421770905
2022-11-01,1011010101,花叶类,96.786,499.346,182,4,1.242,17,5.159279234600046,0.012832434442997954
2022-11-01,1011010201,花菜类,39.603,316.9736,97,6,1.754,2,8.00377749160417,0.044289574022170035
2022-11-01,1011010402,水生根茎类,29.485,232.3244,37,7,3.439,3,7.879409869425132,0.11663557741224352
2022-11-01,1011010501,茄类,3.305,23.135,8,0,0.0,1,7.0,0.0
2022-11-01,1011010504,辣椒类,101.963,426.6304,142,32,32.0,10,4.184168767101792,0.31383933387601387
2022-11-01,1011010801,食用菌,96.65899999999999,457.80100000000004,131,23,20.729,10,4.736248047258921,0.21445493952968686
2022-11-03,1011010101,花叶类,83.973,450.6502,175,3,3.0,18,5.366608314577305,0.035725768997177665
2022-11-03,1011010201,花菜类,63.801,440.0036,146,0,0.0,2,6.896500054858074,0.0
2022-11-03,1011010402,水生根茎类,13.926,121.1152,17,3,3.0,2,8.697055866724114,0.2154243860404998
2022-11-03,1011010501,茄类,4.0120000000000005,24.072000000000003,10,0,0.0,1,6.0,0.0
2022-11-03,1011010504,辣椒类,129.249,568.2546,175,34,30.622,12,4.396587981338347,0.2369225293812718
2022-11-03,1011010801,食用菌,120.85499999999999,705.783,179,26,17.749,8,5.83991560134045,0.14686194199660751
2022-11-05,1011010101,花叶类,190.42100000000002,923.401,374,42,21.57,16,4.84926032317864,0.11327532152441169
2022-11-05,1011010201,花菜类,73.537,515.7019,158,7,2.779,2,7.01282211675755,0.03779050002039789
2022-11-05,1011010402,水生根茎类,74.21600000000001,578.5548,103,2,0.6659999999999999,3,7.79555351945672,0.008973806187345045
2022-11-05,1011010501,茄类,9.815999999999999,58.896,22,0,0.0,1,6.000000000000001,0.0
2022-11-05,1011010504,辣椒类,158.362,702.2452,221,25,24.298,12,4.434429976888395,0.1534332731337063
2022-11-05,1011010801,食用菌,176.84300000000002,989.375,246,16,9.193,10,5.594651753250058,0.051983963176376775
2022-11-06,1011010101,花叶类,162.064,726.2628,315,0,0.0,17,4.481333300424524,0.0
2022-11-06,1011010201,花菜类,75.888,519.408,144,0,0.0,2,6.844402277039848,0.0
2022-11-06,1011010402,水生根茎类,60.306000000000004,400.99440000000004,77,3,1.5,3,6.649328425032335,0.02487314695055218
2022-11-06,1011010501,茄类,4.647,27.881999999999998,10,0,0.0,1,5.999999999999999,0.0
2022-11-06,1011010504,辣椒类,135.245,584.8703,202,8,7.273,11,4.324524381677696,0.05377647972198602
2022-11-06,1011010801,食用菌,165.482,951.641,232,26,15.638,8,5.750722132920801,0.09449970389528771
2022-11-07,1011010101,花叶类,102.67699999999999,441.94120000000004,192,0,0.0,15,4.304188864107834,0.0
2022-11-07,1011010201,花菜类,47.225,298.7728,97,0,0.0,2,6.326581259925887,0.0
2022-11-07,1011010402,水生根茎类,22.799,174.5904,31,0,0.0,3,7.657809553050572,0.0
2022-11-07,1011010501,茄类,3.256,19.536,7,0,0.0,1,6.000000000000001,0.0
2022-11-07,1011010504,辣椒类,108.169,444.1212,152,18,18.0,11,4.105808503360482,0.16640627166748329
2022-11-07,1011010801,食用菌,86.0,523.076,130,12,8.937,9,6.082279069767442,0.10391860465116279
2022-11-08,1011010101,花叶类,96.37100000000001,400.1634,158,0,0.0,18,4.152321756545018,0.0
2022-11-08,1011010201,花菜类,41.117000000000004,259.1152,86,0,0.0,2,6.301899457645256,0.0
2022-11-08,1011010402,水生根茎类,31.054000000000002,264.9056,38,1,0.21,3,8.530482385521994,0.006762413859728215
2022-11-08,1011010501,茄类,3.86,23.16,7,0,0.0,1,6.0,0.0
2022-11-08,1011010504,辣椒类,77.122,357.4596,126,12,12.0,11,4.634988719172221,0.15559762454293197
2022-11-08,1011010801,食用菌,82.087,470.8135,128,20,13.579,8,5.735542777784545,0.16542205221289608
2022-11-09,1011010101,花叶类,128.56,408.733,163,34,34.0,18,3.1793170504044803,0.26446795270690726
2022-11-09,1011010201,花菜类,35.22,212.32139999999998,75,13,5.67,2,6.028432708688245,0.16098807495741058
2022-11-09,1011010402,水生根茎类,21.313000000000002,166.51600000000002,36,1,1.0,3,7.812884155210435,0.04691972035846666
2022-11-09,1011010501,茄类,2.871,17.226,5,0,0.0,1,6.0,0.0
2022-11-09,1011010504,辣椒类,75.307,313.0386,111,13,13.0,11,4.15683269815555,0.1726267146480407
2022-11-09,1011010801,食用菌,68.901,400.7908,97,12,6.106,9,5.8169083177312375,0.08861990392011727
2022-11-10,1011010101,花叶类,122.883,367.5026,160,22,20.824,22,2.9906708006803218,0.16946200857726457
2022-11-10,1011010201,花菜类,39.756,242.7966,84,18,8.022,2,6.107168729248416,0.20178086326592212
2022-11-10,1011010402,水生根茎类,17.046,145.102,25,3,1.3780000000000001,3,8.512378270562008,0.08084007978411359
2022-11-10,1011010501,茄类,6.897,41.382,12,0,0.0,1,5.999999999999999,0.0
2022-11-10,1011010504,辣椒类,88.303,355.1883,129,13,11.551,11,4.022380893061391,0.13081095772510562
2022-11-10,1011010801,食用菌,74.627,312.931,87,13,7.079000000000001,8,4.193267852117867,0.09485842925482736
2022-11-11,1011010101,花叶类,173.21,519.0468,214,26,26.0,22,2.996632988857456,0.15010680676635296
2022-11-11,1011010201,花菜类,45.043000000000006,286.9112,96,3,1.029,2,6.369717825189263,0.02284483715560686
2022-11-11,1011010402,水生根茎类,40.363,351.49080000000004,62,7,3.882,3,8.708242697520006,0.09617719198275648
2022-11-11,1011010501,茄类,7.801,46.806000000000004,13,0,0.0,1,6.000000000000001,0.0
2022-11-11,1011010504,辣椒类,130.22899999999998,530.9987,190,15,14.293,11,4.0774228474456535,0.10975282003240447
2022-11-11,1011010801,食用菌,163.552,725.108,201,35,22.397,8,4.433501271766778,0.13694115632948542
2022-11-12,1011010101,花叶类,293.677,883.9066,384,19,19.0,21,3.0097917099398317,0.0646969289389363
2022-11-12,1011010201,花菜类,56.455,363.3371,128,11,4.053,2,6.435871047737137,0.07179169249845009
2022-11-12,1011010402,水生根茎类,73.358,550.7916,96,2,2.0,3,7.508269036778538,0.0272635568036206
2022-11-12,1011010501,茄类,10.572,63.432,19,0,0.0,1,6.000000000000001,0.0
2022-11-12,1011010504,辣椒类,204.119,788.468,295,25,21.39,11,3.8627859238973343,0.10479181261910944
2022-11-12,1011010801,食用菌,257.06600000000003,1379.687,374,11,8.082,9,5.367053597130697,0.03143939688640271
2022-11-13,1011010101,花叶类,312.032,844.2566,403,30,30.0,20,2.7056731360886066,0.09614398523228387
2022-11-13,1011010201,花菜类,50.639,326.95,114,1,0.42,2,6.456486107545567,0.008294002646181796
2022-11-13,1011010402,水生根茎类,54.61600000000001,393.779,76,8,2.443,3,7.209956789219276,0.04473048191006298
2022-11-13,1011010501,茄类,7.366,44.196,16,0,0.0,1,6.0,0.0
2022-11-13,1011010504,辣椒类,188.274,776.341,268,13,11.556000000000001,10,4.12346367528177,0.06137862901940789
2022-11-13,1011010801,食用菌,206.762,1152.246,308,21,18.023,8,5.57281318617541,0.08716785482825665
2022-11-14,1011010101,花叶类,180.626,410.3548,218,55,48.994,16,2.2718479067243917,0.2712455571180229
2022-11-14,1011010201,花菜类,38.303,233.55400000000003,91,4,1.428,2,6.0975380518497255,0.03728167506461635
2022-11-14,1011010402,水生根茎类,27.892999999999997,202.149,37,3,1.429,3,7.24730219051375,0.05123149177212921
2022-11-14,1011010501,茄类,5.605,33.63,11,0,0.0,1,6.0,0.0
2022-11-14,1011010504,辣椒类,104.647,415.4957,154,18,15.869,11,3.970450180129387,0.1516431431383604
2022-11-14,1011010801,食用菌,99.074,537.8620000000001,147,12,9.742,8,5.428891535619841,0.09833054080788099
2022-11-15,1011010101,花叶类,165.843,414.29359999999997,187,38,38.0,19,2.49810724600978,0.22913237218333002
